program_id	position	AF35_gene	matched_gene	distance	pool_rank	sampling_step	master_seed
RANDOM_1275	9	LCP2	PARP6	0.5104354341525781	113	5	20260908
RANDOM_1275	10	TRAT1	AC103810.1	0.28695443606629695	33	27	20260908
RANDOM_1275	11	NFKB1	BANP	0.2836520213045394	132	20	20260908
RANDOM_1275	12	REL	PTPN9	0.19819420318395392	35	19	20260908
RANDOM_1275	13	RELA	EMC1	0.4167700217922997	185	23	20260908
RANDOM_1275	14	NFKBIA	TALDO1	0.4589782073756293	49	21	20260908
RANDOM_1275	15	TNFAIP3	VAT1	0.33694685969607857	38	7	20260908
RANDOM_1275	16	STAT1	CEMIP2	0.7712131409424975	81	26	20260908
RANDOM_1275	17	IRF1	SLC35B4	0.33889484705276574	17	35	20260908
RANDOM_1275	18	IFIT1	STAG3	0.30281769134846365	47	22	20260908
RANDOM_1275	19	IFIT2	ERG	0.31915549567570367	74	28	20260908
RANDOM_1275	20	IFIT3	VWA5A	0.3428750730521037	131	6	20260908
RANDOM_1275	21	ISG15	NCF1	0.45656832566692895	88	10	20260908
RANDOM_1275	22	MX1	PCNX2	0.628142606300803	188	17	20260908
RANDOM_1275	23	OAS1	AOAH	0.3802033640326018	44	2	20260908
RANDOM_1275	24	CXCL9	AVPR1A	1.1841169722731493	180	33	20260908
RANDOM_1275	25	CXCL10	S100A9	0.8429395638247911	26	16	20260908
RANDOM_1275	26	IFNG	IL12A	0.5699582864735715	185	30	20260908
RANDOM_1275	27	TNF	LILRA1	0.682631332577739	151	4	20260908
RANDOM_1275	28	CCL5	NUF2	0.9036565469921123	199	29	20260908
RANDOM_1275	29	NKG7	ZNF90	0.3929367475139261	58	1	20260908
RANDOM_1275	30	PRF1	OGN	0.43499000103729746	131	14	20260908
RANDOM_1275	31	GZMB	PCDHB16	0.46778941933104035	31	18	20260908
RANDOM_1275	32	PDCD1	KCNJ16	0.40250874164833106	140	12	20260908
RANDOM_1275	33	LAG3	DBNDD1	0.4844745197364334	159	31	20260908
RANDOM_1275	34	TIGIT	GATA3	0.5694801196684485	129	3	20260908
RANDOM_1275	35	TOX	EXPH5	0.7180417769944181	126	8	20260908
RANDOM_1276	1	CD3D	ANXA10	0.8702863417691091	107	21	20260908
RANDOM_1276	2	CD3E	F3	0.5651297521542714	136	10	20260908
RANDOM_1276	3	CD3G	EIF5A2	0.7772078655718303	194	11	20260908
RANDOM_1276	4	CD247	CACNB3	0.3505647731097966	93	14	20260908
RANDOM_1276	5	LCK	TOX2	0.49573560832384334	174	3	20260908
RANDOM_1276	6	FYN	DNAJC8	0.1853069736090665	21	8	20260908
RANDOM_1276	7	ZAP70	UBASH3B	0.34436149265997323	46	5	20260908
RANDOM_1276	8	LAT	C14orf178	0.8610357391330073	142	4	20260908
RANDOM_1276	9	LCP2	GSTZ1	0.5589225425755759	171	26	20260908
RANDOM_1276	10	TRAT1	TRGV10	0.4226604847644278	152	15	20260908
RANDOM_1276	11	NFKB1	MAEA	0.19191019413036553	33	35	20260908
RANDOM_1276	12	REL	ZNF641	0.3366351012602211	193	28	20260908
RANDOM_1276	13	RELA	MAP3K2	0.3702160738880559	125	29	20260908
RANDOM_1276	14	NFKBIA	PCCA	0.42154429719779624	26	23	20260908
RANDOM_1276	15	TNFAIP3	TARS2	0.5115918852302427	179	6	20260908
RANDOM_1276	16	STAT1	ENO1	0.9614640024067985	165	2	20260908
RANDOM_1276	17	IRF1	GALC	0.294664393533436	8	19	20260908
RANDOM_1276	18	IFIT1	PTGS1	0.36919301166307383	95	13	20260908
RANDOM_1276	19	IFIT2	DENND2A	0.3613436657920189	127	1	20260908
RANDOM_1276	20	IFIT3	BORA	0.330847249922467	111	20	20260908
RANDOM_1276	21	ISG15	GPSM2	0.48824179501222675	119	32	20260908
RANDOM_1276	22	MX1	CRYL1	0.6367011575264131	198	12	20260908
RANDOM_1276	23	OAS1	MSH2	0.40892275782949833	57	9	20260908
RANDOM_1276	24	CXCL9	WNK4	1.1166701824881022	150	18	20260908
RANDOM_1276	25	CXCL10	GABRB3	0.876156861657116	29	27	20260908
RANDOM_1276	26	IFNG	AC096533.1	0.580575561475306	199	31	20260908
RANDOM_1276	27	TNF	TRIL	0.5239310459380245	39	17	20260908
RANDOM_1276	28	CCL5	TMED3	0.42830994185583116	7	34	20260908
RANDOM_1276	29	NKG7	MARVELD3	0.5203519407804444	167	22	20260908
RANDOM_1276	30	PRF1	CD6	0.4405038176609304	136	7	20260908
RANDOM_1276	31	GZMB	TNNC1	0.5971358087904433	77	33	20260908
RANDOM_1276	32	PDCD1	PKNOX2	0.13753566607074336	4	24	20260908
RANDOM_1276	33	LAG3	INHBB	0.41904752754016933	97	30	20260908
RANDOM_1276	34	TIGIT	PLCZ1	0.6301086014032382	190	16	20260908
RANDOM_1276	35	TOX	LRRC31	0.7899499194754643	189	25	20260908
RANDOM_1277	1	CD3D	VSNL1	0.767170165917432	62	8	20260908
RANDOM_1277	2	CD3E	STEAP1	0.5544287818736451	127	3	20260908
RANDOM_1277	3	CD3G	IFI27L2	0.3848214253484748	11	35	20260908
RANDOM_1277	4	CD247	PRKX	0.4007418629462413	139	15	20260908
RANDOM_1277	5	LCK	MFAP3L	0.48967089639783057	165	26	20260908
RANDOM_1277	6	FYN	TMEM184B	0.32096005598647004	169	27	20260908
RANDOM_1277	7	ZAP70	KIF3C	0.4441971785700944	114	2	20260908
RANDOM_1277	8	LAT	AL360181.3	0.48039390468750726	12	7	20260908
RANDOM_1277	9	LCP2	CSPP1	0.5284532252963194	131	29	20260908
RANDOM_1277	10	TRAT1	SLC31A2	0.4065661229166166	130	28	20260908
RANDOM_1277	11	NFKB1	STRN	0.1534848551650347	15	25	20260908
RANDOM_1277	12	REL	ESCO1	0.1895157213813629	29	32	20260908
RANDOM_1277	13	RELA	RUFY3	0.3890660287334119	147	1	20260908
RANDOM_1277	14	NFKBIA	CPT1A	0.5471257307754808	115	18	20260908
RANDOM_1277	15	TNFAIP3	LAMA4	0.49970075719234786	169	10	20260908
RANDOM_1277	16	STAT1	CORO1C	0.9791171614222827	176	20	20260908
RANDOM_1277	17	IRF1	HERC2P9	0.41197623857897825	47	23	20260908
RANDOM_1277	18	IFIT1	RELT	0.27665485476055124	28	21	20260908
RANDOM_1277	19	IFIT2	FBXO17	0.23248674773818492	23	6	20260908
RANDOM_1277	20	IFIT3	SLC37A2	0.1776225844339925	18	13	20260908
RANDOM_1277	21	ISG15	CDKN3	0.5783488927967847	199	24	20260908
RANDOM_1277	22	MX1	CTSK	0.5724057451879002	134	30	20260908
RANDOM_1277	23	OAS1	RIPK2	0.5418445359197374	197	17	20260908
RANDOM_1277	24	CXCL9	MUC1	1.2173148990517504	194	22	20260908
RANDOM_1277	25	CXCL10	VNN2	1.1497201557552583	109	33	20260908
RANDOM_1277	26	IFNG	QRFPR	0.4091753622376921	43	9	20260908
RANDOM_1277	27	TNF	ZNF660	0.716314021234436	188	14	20260908
RANDOM_1277	28	CCL5	AK4	0.8324880968387977	139	34	20260908
RANDOM_1277	29	NKG7	BASP1	0.40110160111946447	66	19	20260908
RANDOM_1277	30	PRF1	CCSER1	0.46669661258901707	170	16	20260908
RANDOM_1277	31	GZMB	CD48	0.594134157027215	74	11	20260908
RANDOM_1277	32	PDCD1	SLC52A3	0.4333127299803613	180	4	20260908
RANDOM_1277	33	LAG3	ZNF888	0.5015506711907859	172	5	20260908
RANDOM_1277	34	TIGIT	AGAP7P	0.5867234606688408	148	31	20260908
RANDOM_1277	35	TOX	PAPPA2	0.5256758054503993	50	12	20260908
RANDOM_1278	1	CD3D	SLC2A9	0.967868784731524	152	10	20260908
RANDOM_1278	2	CD3E	GBP4	0.5778053594731634	141	13	20260908
RANDOM_1278	3	CD3G	SNRPGP4	0.7078443797094002	136	8	20260908
RANDOM_1278	4	CD247	TLR5	0.3581260679029314	106	33	20260908
RANDOM_1278	5	LCK	PCDHGB3	0.3056666315252531	30	25	20260908
RANDOM_1278	6	FYN	NLN	0.11938582530256327	7	16	20260908
RANDOM_1278	7	ZAP70	SKAP1	0.512197651012749	183	4	20260908
RANDOM_1278	8	LAT	PPIAP46	0.6654077720569276	44	2	20260908
RANDOM_1278	9	LCP2	HK1	0.3022960719083851	18	18	20260908
RANDOM_1278	10	TRAT1	AL354893.1	0.43464702426389223	175	24	20260908
RANDOM_1278	11	NFKB1	CAPN7	0.23299370014308277	73	7	20260908
RANDOM_1278	12	REL	ZBTB48	0.29490674417507734	130	28	20260908
RANDOM_1278	13	RELA	CMTR1	0.35621270214960316	109	27	20260908
RANDOM_1278	14	NFKBIA	PRPF3	0.4756196970340661	68	11	20260908
RANDOM_1278	15	TNFAIP3	NSUN6	0.3401712780667605	41	14	20260908
RANDOM_1278	16	STAT1	FAM20A	0.8845391385116401	122	32	20260908
RANDOM_1278	17	IRF1	GALC	0.294664393533436	8	3	20260908
RANDOM_1278	18	IFIT1	FSD1L	0.36493092081234385	93	23	20260908
RANDOM_1278	19	IFIT2	RTN4R	0.2525976633507813	33	34	20260908
RANDOM_1278	20	IFIT3	MARCH1	0.32872379947679403	108	29	20260908
RANDOM_1278	21	ISG15	MMD	0.39155698981064535	50	21	20260908
RANDOM_1278	22	MX1	KHDRBS3	0.4701481324479561	62	22	20260908
RANDOM_1278	23	OAS1	FANCG	0.30543383908061217	20	12	20260908
RANDOM_1278	24	CXCL9	LIF	0.9872924332198344	106	31	20260908
RANDOM_1278	25	CXCL10	GLT1D1	1.1255676258221445	99	30	20260908
RANDOM_1278	26	IFNG	AC080128.1	0.500049749672669	110	19	20260908
RANDOM_1278	27	TNF	SLC52A1	0.4802637151523481	27	15	20260908
RANDOM_1278	28	CCL5	ICA1	0.617900061628685	48	5	20260908
RANDOM_1278	29	NKG7	EMC3-AS1	0.41040966449139954	71	17	20260908
RANDOM_1278	30	PRF1	SHCBP1	0.42472553760790754	120	20	20260908
RANDOM_1278	31	GZMB	PLA2G1B	0.5333782527130504	47	35	20260908
RANDOM_1278	32	PDCD1	CCRL2	0.4022334209472862	137	6	20260908
RANDOM_1278	33	LAG3	FUT2	0.35557136543706197	44	26	20260908
RANDOM_1278	34	TIGIT	SIGLEC10	0.539708614299073	108	1	20260908
RANDOM_1278	35	TOX	PCDHGA6	0.809209241251951	199	9	20260908
RANDOM_1279	1	CD3D	SELENOM	0.8051513585799313	74	33	20260908
RANDOM_1279	2	CD3E	AGTR1	0.6075639615395811	171	35	20260908
RANDOM_1279	3	CD3G	AC006453.2	0.6027141179043728	74	29	20260908
RANDOM_1279	4	CD247	CATSPER2P1	0.3124532330144052	55	6	20260908
RANDOM_1279	5	LCK	LOXL1	0.3756965169614111	62	16	20260908
RANDOM_1279	6	FYN	SLC25A44	0.2145821082437878	37	18	20260908
RANDOM_1279	7	ZAP70	PLCE1	0.44884246265248384	125	5	20260908
RANDOM_1279	8	LAT	AC007993.1	0.7977309216534824	100	2	20260908
RANDOM_1279	9	LCP2	SLC25A30	0.5645525241823605	175	20	20260908
RANDOM_1279	10	TRAT1	ANKRD20A21P	0.44581439624457153	190	23	20260908
RANDOM_1279	11	NFKB1	STX10	0.29948548564101296	162	25	20260908
RANDOM_1279	12	REL	NEU3	0.27923642841061813	108	30	20260908
RANDOM_1279	13	RELA	MMS19	0.35208406036785866	104	7	20260908
RANDOM_1279	14	NFKBIA	CDK5RAP2	0.5684697807281515	131	1	20260908
RANDOM_1279	15	TNFAIP3	NSD2	0.4404508276812837	115	8	20260908
RANDOM_1279	16	STAT1	YBX1	0.9676102838186387	168	3	20260908
RANDOM_1279	17	IRF1	SLC17A5	0.3979049876085182	36	4	20260908
RANDOM_1279	18	IFIT1	TRIM15	0.4459191477630356	168	12	20260908
RANDOM_1279	19	IFIT2	SPRY4	0.4090368702637894	195	15	20260908
RANDOM_1279	20	IFIT3	HRAS	0.3790180574336633	176	19	20260908
RANDOM_1279	21	ISG15	BRIP1	0.5257122756532853	155	27	20260908
RANDOM_1279	22	MX1	SAT2	0.6265565153603031	184	34	20260908
RANDOM_1279	23	OAS1	ARHGAP15	0.5140812997887774	161	32	20260908
RANDOM_1279	24	CXCL9	CDA	1.0941892357933267	140	28	20260908
RANDOM_1279	25	CXCL10	CDCA7	1.2388673952122025	153	24	20260908
RANDOM_1279	26	IFNG	AL358232.1	0.5064337810926025	114	26	20260908
RANDOM_1279	27	TNF	SUSD5	0.6183111937181286	93	14	20260908
RANDOM_1279	28	CCL5	PLBD1	0.47297076729906745	13	22	20260908
RANDOM_1279	29	NKG7	CD86	0.47811359752023047	129	21	20260908
RANDOM_1279	30	PRF1	FGR	0.44193246839978545	139	17	20260908
RANDOM_1279	31	GZMB	WT1	0.5880310464158918	67	13	20260908
RANDOM_1279	32	PDCD1	C12orf56	0.44114264056348124	187	11	20260908
RANDOM_1279	33	LAG3	ARL4D	0.46206494345623733	140	9	20260908
RANDOM_1279	34	TIGIT	FOLR1	0.38007306602073704	31	31	20260908
RANDOM_1279	35	TOX	DUSP4	0.5402309223868901	57	10	20260908
RANDOM_1280	1	CD3D	HIST1H3F	0.8910895295358376	117	33	20260908
RANDOM_1280	2	CD3E	CHST11	0.6020162161593501	165	10	20260908
RANDOM_1280	3	CD3G	PCDHB9	0.5480869401404586	50	27	20260908
RANDOM_1280	4	CD247	GPAT3	0.3384747810119838	80	3	20260908
RANDOM_1280	5	LCK	TLE6	0.42785287898284763	108	9	20260908
RANDOM_1280	6	FYN	PTPN4	0.2615298810806723	82	19	20260908
RANDOM_1280	7	ZAP70	PCDHGA10	0.26869595537604857	14	30	20260908
RANDOM_1280	8	LAT	GIMAP5	0.8738636055594595	152	4	20260908
RANDOM_1280	9	LCP2	PROS1	0.46827979257704566	81	29	20260908
RANDOM_1280	10	TRAT1	IL10	0.450704735958433	195	12	20260908
RANDOM_1280	11	NFKB1	TIMM44	0.2501200448588962	90	28	20260908
RANDOM_1280	12	REL	PKNOX1	0.3084765315480923	149	18	20260908
RANDOM_1280	13	RELA	COG1	0.4092069292004459	177	25	20260908
RANDOM_1280	14	NFKBIA	GPX1	0.6135156558721292	189	35	20260908
RANDOM_1280	15	TNFAIP3	SPAG5	0.5034183849592891	170	8	20260908
RANDOM_1280	16	STAT1	ASAP1	0.9226171969032739	135	24	20260908
RANDOM_1280	17	IRF1	NSDHL	0.582838388747574	187	23	20260908
RANDOM_1280	18	IFIT1	THEMIS2	0.3061718766254331	49	17	20260908
RANDOM_1280	19	IFIT2	CCDC146	0.23081299123366736	22	31	20260908
RANDOM_1280	20	IFIT3	ERI1	0.24534450973016864	38	21	20260908
RANDOM_1280	21	ISG15	HAVCR2	0.18397589078731014	3	16	20260908
RANDOM_1280	22	MX1	PPDPF	0.36330706247131983	24	22	20260908
RANDOM_1280	23	OAS1	SLC39A8	0.45482526468473683	97	15	20260908
RANDOM_1280	24	CXCL9	HIST1H3J	1.2085622224074826	191	20	20260908
RANDOM_1280	25	CXCL10	SPINT2	1.0355058367442695	71	34	20260908
RANDOM_1280	26	IFNG	HPGDS	0.5191263302445898	123	13	20260908
RANDOM_1280	27	TNF	GRID2IP	0.555599537768713	51	5	20260908
RANDOM_1280	28	CCL5	TUSC3	0.6689584900657811	60	32	20260908
RANDOM_1280	29	NKG7	GMPR	0.3165093382998398	28	1	20260908
RANDOM_1280	30	PRF1	PELI2	0.3172738139504357	38	26	20260908
RANDOM_1280	31	GZMB	ELOVL7	0.44894850594277597	25	6	20260908
RANDOM_1280	32	PDCD1	SLC30A2	0.32431464750112826	65	7	20260908
RANDOM_1280	33	LAG3	PIWIL4	0.24118510997204035	6	2	20260908
RANDOM_1280	34	TIGIT	DMC1	0.538505141189252	107	11	20260908
RANDOM_1280	35	TOX	DACT2	0.6865587906708854	108	14	20260908
RANDOM_1281	1	CD3D	TRIP13	1.0169430590157016	189	7	20260908
RANDOM_1281	2	CD3E	CDKN3	0.44856782018149205	59	26	20260908
RANDOM_1281	3	CD3G	PTAFR	0.7358239163939041	152	10	20260908
RANDOM_1281	4	CD247	PLAGL1	0.3906612561987321	129	16	20260908
RANDOM_1281	5	LCK	TUB	0.351500592859611	50	25	20260908
RANDOM_1281	6	FYN	ACVR1	0.11335596567983003	6	17	20260908
RANDOM_1281	7	ZAP70	NCKAP5	0.1027150651684257	1	9	20260908
RANDOM_1281	8	LAT	AC087752.1	0.868973183296197	147	34	20260908
RANDOM_1281	9	LCP2	NRBP2	0.5115572487564025	114	35	20260908
RANDOM_1281	10	TRAT1	TVP23CP2	0.28849632693516375	34	31	20260908
RANDOM_1281	11	NFKB1	SMARCAD1	0.20580068512412153	46	2	20260908
RANDOM_1281	12	REL	WDR55	0.24116566634720824	63	32	20260908
RANDOM_1281	13	RELA	DELE1	0.2387811191239737	21	29	20260908
RANDOM_1281	14	NFKBIA	CTNNB1	0.5780390740460478	141	8	20260908
RANDOM_1281	15	TNFAIP3	AC138409.1	0.3808418340018655	70	19	20260908
RANDOM_1281	16	STAT1	GRHPR	0.5233015765118528	23	3	20260908
RANDOM_1281	17	IRF1	ACTR3C	0.34035564357962445	18	12	20260908
RANDOM_1281	18	IFIT1	PATL2	0.4179514348159819	134	33	20260908
RANDOM_1281	19	IFIT2	ARHGEF6	0.33793707909082216	93	22	20260908
RANDOM_1281	20	IFIT3	HYKK	0.3111115113035675	96	20	20260908
RANDOM_1281	21	ISG15	GALNT7	0.3144057067673759	17	13	20260908
RANDOM_1281	22	MX1	GRB14	0.5078735489030862	82	30	20260908
RANDOM_1281	23	OAS1	ADAP2	0.4742492622236931	117	23	20260908
RANDOM_1281	24	CXCL9	CYP39A1	1.1786388769783667	176	11	20260908
RANDOM_1281	25	CXCL10	APOC1P1	0.7626454708955557	18	14	20260908
RANDOM_1281	26	IFNG	ANAPC1P1	0.2541850035247065	3	21	20260908
RANDOM_1281	27	TNF	CCDC168	0.3715421332648965	8	28	20260908
RANDOM_1281	28	CCL5	PMP22	0.7728371012849743	104	1	20260908
RANDOM_1281	29	NKG7	GPX8	0.5256630792596775	177	6	20260908
RANDOM_1281	30	PRF1	BNC2	0.40345779995885617	91	18	20260908
RANDOM_1281	31	GZMB	EDARADD	0.3491836194335283	11	15	20260908
RANDOM_1281	32	PDCD1	TCHH	0.36899816294484833	96	4	20260908
RANDOM_1281	33	LAG3	CATSPERG	0.43042600359212735	110	27	20260908
RANDOM_1281	34	TIGIT	PRELID2	0.5956185511302313	153	24	20260908
RANDOM_1281	35	TOX	AOC1	0.7281484246894944	137	5	20260908
RANDOM_1282	1	CD3D	TM4SF1	0.8029188285631036	72	20	20260908
RANDOM_1282	2	CD3E	CIART	0.47230835210777167	79	26	20260908
RANDOM_1282	3	CD3G	RUNDC3B	0.6041398902163565	75	1	20260908
RANDOM_1282	4	CD247	MREG	0.28989875020960676	37	7	20260908
RANDOM_1282	5	LCK	TCIM	0.3655756909058391	59	11	20260908
RANDOM_1282	6	FYN	NLN	0.11938582530256327	7	28	20260908
RANDOM_1282	7	ZAP70	NXN	0.4158008376167506	85	17	20260908
RANDOM_1282	8	LAT	TCTEX1D2	0.8519738231326293	133	9	20260908
RANDOM_1282	9	LCP2	EZH2	0.4421075259271425	68	35	20260908
RANDOM_1282	10	TRAT1	AL138752.2	0.4039956785757402	127	8	20260908
RANDOM_1282	11	NFKB1	NCBP1	0.22141673429996894	59	30	20260908
RANDOM_1282	12	REL	USP20	0.26719794297758487	91	13	20260908
RANDOM_1282	13	RELA	RALGAPB	0.27877480743216065	42	12	20260908
RANDOM_1282	14	NFKBIA	SF3A1	0.28691357846993554	4	5	20260908
RANDOM_1282	15	TNFAIP3	AC138409.1	0.3808418340018655	70	15	20260908
RANDOM_1282	16	STAT1	SDC2	0.7309191147745702	68	4	20260908
RANDOM_1282	17	IRF1	ZNF253	0.4901662364273807	89	34	20260908
RANDOM_1282	18	IFIT1	HK3	0.3387634225305396	69	22	20260908
RANDOM_1282	19	IFIT2	AKT3	0.3279964954503729	82	3	20260908
RANDOM_1282	20	IFIT3	CCDC191	0.32558768835266805	106	21	20260908
RANDOM_1282	21	ISG15	CMKLR1	0.5411370163661247	168	25	20260908
RANDOM_1282	22	MX1	CCN2	0.4424129528446879	49	10	20260908
RANDOM_1282	23	OAS1	SNRPB	0.4618162950657088	103	18	20260908
RANDOM_1282	24	CXCL9	SLC34A2	0.4611538729921442	8	16	20260908
RANDOM_1282	25	CXCL10	SLC2A3	1.10723435912072	89	14	20260908
RANDOM_1282	26	IFNG	PPP1R14BP5	0.5784648737664061	195	23	20260908
RANDOM_1282	27	TNF	C1orf127	0.5361612143148885	45	6	20260908
RANDOM_1282	28	CCL5	CCDC198	0.8388839845628127	143	31	20260908
RANDOM_1282	29	NKG7	ATP1B2	0.15631132425048772	3	2	20260908
RANDOM_1282	30	PRF1	TEDC2	0.47604124806189213	188	24	20260908
RANDOM_1282	31	GZMB	SLC38A5	0.5571280307016104	54	33	20260908
RANDOM_1282	32	PDCD1	NUTM2E	0.3043800850967975	51	27	20260908
RANDOM_1282	33	LAG3	C1QTNF6	0.5046698933385284	178	32	20260908
RANDOM_1282	34	TIGIT	UGT1A3	0.3799980321554086	30	29	20260908
RANDOM_1282	35	TOX	SCN1A	0.6364582060715336	83	19	20260908
RANDOM_1283	1	CD3D	ALOX5AP	0.9954887887775603	171	8	20260908
RANDOM_1283	2	CD3E	BARD1	0.6121493551315792	177	29	20260908
RANDOM_1283	3	CD3G	NCS1	0.7128000127557332	139	28	20260908
RANDOM_1283	4	CD247	TEDC1	0.35474451216022507	101	19	20260908
RANDOM_1283	5	LCK	CCDC141	0.402923940063496	87	12	20260908
RANDOM_1283	6	FYN	TRAFD1	0.1494041184296515	13	24	20260908
RANDOM_1283	7	ZAP70	HSPA2	0.4306560573153242	101	31	20260908
RANDOM_1283	8	LAT	BOLA2P2	0.7596616103687098	86	32	20260908
RANDOM_1283	9	LCP2	BTD	0.5287487785982818	132	14	20260908
RANDOM_1283	10	TRAT1	GOLGA2P11	0.40786359741682715	133	30	20260908
RANDOM_1283	11	NFKB1	EIF2B5	0.29372845528517494	153	5	20260908
RANDOM_1283	12	REL	SCFD2	0.28371012024169745	116	1	20260908
RANDOM_1283	13	RELA	VAC14	0.4116978715925303	179	22	20260908
RANDOM_1283	14	NFKBIA	SFPQ	0.4419250106929301	34	35	20260908
RANDOM_1283	15	TNFAIP3	MMP15	0.4585663216732596	131	6	20260908
RANDOM_1283	16	STAT1	NPIPB5	0.9979678661667464	194	10	20260908
RANDOM_1283	17	IRF1	FN3KRP	0.5798953658674856	181	26	20260908
RANDOM_1283	18	IFIT1	AGBL2	0.3257963184626385	56	17	20260908
RANDOM_1283	19	IFIT2	PRR5	0.36641387783014895	135	34	20260908
RANDOM_1283	20	IFIT3	GADD45B	0.38964211003488075	197	13	20260908
RANDOM_1283	21	ISG15	SH3BGRL	0.5494704959934921	174	27	20260908
RANDOM_1283	22	MX1	INCENP	0.633042476298309	195	20	20260908
RANDOM_1283	23	OAS1	GALK1	0.5252268243763881	179	21	20260908
RANDOM_1283	24	CXCL9	SERPINE2	0.9547514398817167	98	4	20260908
RANDOM_1283	25	CXCL10	NSFP1	1.0324545825641522	68	3	20260908
RANDOM_1283	26	IFNG	ANOS2P	0.4730349363752059	77	18	20260908
RANDOM_1283	27	TNF	GIMAP1	0.6887568002939367	160	33	20260908
RANDOM_1283	28	CCL5	LGALS3	0.8376405885229481	142	16	20260908
RANDOM_1283	29	NKG7	CIB2	0.4261157344557164	83	2	20260908
RANDOM_1283	30	PRF1	PCDHGB4	0.36156807223097787	59	7	20260908
RANDOM_1283	31	GZMB	MATN3	0.5363604273604639	48	25	20260908
RANDOM_1283	32	PDCD1	TMEM119	0.3895535764501966	120	11	20260908
RANDOM_1283	33	LAG3	PCDHGA11	0.49854042092820433	169	15	20260908
RANDOM_1283	34	TIGIT	TRGC2	0.5498547689364567	117	23	20260908
RANDOM_1283	35	TOX	FADS6	0.4644654878658951	32	9	20260908
RANDOM_1284	1	CD3D	SELENOM	0.8051513585799313	74	28	20260908
RANDOM_1284	2	CD3E	TK1	0.3392472672399152	24	27	20260908
RANDOM_1284	3	CD3G	GALNT7	0.7634146766889868	181	8	20260908
RANDOM_1284	4	CD247	RRN3P1	0.35902042950465657	108	19	20260908
RANDOM_1284	5	LCK	FAM171B	0.4712959334209278	146	9	20260908
RANDOM_1284	6	FYN	PGPEP1	0.20461828642586702	28	35	20260908
RANDOM_1284	7	ZAP70	FBLN7	0.4461324182744308	117	29	20260908
RANDOM_1284	8	LAT	TSSK3	0.46777454599021145	10	21	20260908
RANDOM_1284	9	LCP2	BLMH	0.5430649035551216	145	13	20260908
RANDOM_1284	10	TRAT1	TMEM88	0.442348775822423	187	32	20260908
RANDOM_1284	11	NFKB1	STX5	0.2723648325448066	114	34	20260908
RANDOM_1284	12	REL	RNF6	0.3044481947571298	147	31	20260908
RANDOM_1284	13	RELA	FBH1	0.3172406079265924	69	16	20260908
RANDOM_1284	14	NFKBIA	UQCRC1	0.4781174540800357	69	25	20260908
RANDOM_1284	15	TNFAIP3	ZNF704	0.40298672049958606	87	1	20260908
RANDOM_1284	16	STAT1	TMEM176B	0.8516425162567097	110	5	20260908
RANDOM_1284	17	IRF1	DPY19L4	0.5663075058845166	169	18	20260908
RANDOM_1284	18	IFIT1	DAPK2	0.4311484270314759	150	23	20260908
RANDOM_1284	19	IFIT2	PIK3IP1	0.2278479572292116	21	3	20260908
RANDOM_1284	20	IFIT3	DOK1	0.361651549651602	155	2	20260908
RANDOM_1284	21	ISG15	SLC44A3	0.4277718761382788	69	15	20260908
RANDOM_1284	22	MX1	UCP2	0.28066594861870536	5	24	20260908
RANDOM_1284	23	OAS1	PDE3B	0.4870339002774911	129	14	20260908
RANDOM_1284	24	CXCL9	GBA3	0.9771069789399041	101	17	20260908
RANDOM_1284	25	CXCL10	SLC27A2	1.273015677886333	178	26	20260908
RANDOM_1284	26	IFNG	EEF1A1P14	0.5328291942430952	138	6	20260908
RANDOM_1284	27	TNF	ADAM20P1	0.6639162929988326	135	20	20260908
RANDOM_1284	28	CCL5	TESC	0.9014176275682928	198	7	20260908
RANDOM_1284	29	NKG7	ARG2	0.5177000172373523	158	12	20260908
RANDOM_1284	30	PRF1	ZSCAN18	0.28744653402527015	26	30	20260908
RANDOM_1284	31	GZMB	VEPH1	0.7495674854250238	182	11	20260908
RANDOM_1284	32	PDCD1	RASSF6	0.3306032378784142	70	4	20260908
RANDOM_1284	33	LAG3	CNTN4	0.4562103779588256	135	22	20260908
RANDOM_1284	34	TIGIT	ALKAL2	0.6302362355763867	191	33	20260908
RANDOM_1284	35	TOX	KRTAP5-1	0.7052783478554314	119	10	20260908
RANDOM_1285	1	CD3D	NCF1	0.6267110300903818	28	27	20260908
RANDOM_1285	2	CD3E	GSTM3	0.48148749404416424	83	7	20260908
RANDOM_1285	3	CD3G	ARL4A	0.6425898040849324	91	8	20260908
RANDOM_1285	4	CD247	TMEM51	0.4057802330739606	144	2	20260908
RANDOM_1285	5	LCK	EGR2	0.48598181139668883	162	34	20260908
RANDOM_1285	6	FYN	FNBP1L	0.3060914736427716	150	13	20260908
RANDOM_1285	7	ZAP70	KCNJ8	0.3740819311467214	63	30	20260908
RANDOM_1285	8	LAT	ADORA2A	0.9411943063130424	197	21	20260908
RANDOM_1285	9	LCP2	RFTN1	0.43999253810620903	63	14	20260908
RANDOM_1285	10	TRAT1	HOXD8	0.39248507039884084	117	17	20260908
RANDOM_1285	11	NFKB1	ERLEC1	0.30304061129717497	173	18	20260908
RANDOM_1285	12	REL	SYAP1	0.2400192048083751	61	9	20260908
RANDOM_1285	13	RELA	CCM2	0.3618059682458052	115	24	20260908
RANDOM_1285	14	NFKBIA	ANKRD10	0.5034806793538579	83	23	20260908
