cohort	draw_id	matched_program_genes	conditional_response_effect	conditional_cohort_mean	target_response_effect	target_cohort_mean	program_size	nearest_candidate_pool	matching	seed	random_sets_are_biological_replicates
Wu_Zenodo_19123188	RANDOM_099	GLT1D1;SMOC2;THEMIS;MOK;EPHA3;EPHB4;CD72;PIK3C2B;SHB;CD226;TENT4A;HMOX2;RAPGEF2;STAU1;CNN2;GADD45B;TMEM141;SARS2;PPP2R3B;MOB1A;PMPCA;MTHFR;OAS2;MT1F;HELLS;CCR10;COL9A2;KLF15;ACSM3;FPR1;HBEGF;TEAD4;ADA;PPM1K;PDE6G	-0.0856566411771835	0.204268044343533	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_100	HDGFL3;SLC7A5;FAM222A;FAM110A;MPZ;FCHO2;RUNX3;CENPC;GHR;FAM180A;SIK3;MAST4;SRP68;PLXNB2;PRDX6;ASL;EHD2;DCUN1D2;SCARF1;ZNF680;TSPAN6;RILPL2;CTTNBP2NL;TGFB1I1;RELT;POU5F1B;LRGUK;DMGDH;DOCK11;PPP1R13L;RTN1;LIF;MPZL2;SPON1;TRIM31	-0.0828196423151678	0.180665954474751	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_101	AFAP1L1;UROC1;P2RY10;PRG2;PRRX1;RNF144B;MLKL;JADE2;LRP5;ENO2;SMARCC2;DHTKD1;MYD88;CXCL12;WSB1;DDX17;MSMO1;AFF3;KYAT3;NMT2;AQP3;ODC1;FAM49A;HMCN1;NPR2;LRRC39;TCEANC2;CYP4F3;DOCK11;C20orf194;KLF5;ANGPT1;IGF2BP3;LILRB1;PPP2R3A	-0.0529291006585589	0.22709866968803	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_102	DIPK1B;GFRA1;FZD1;ADCY4;CD27;LAMA5;ST14;ZNF175;SLC7A2;VMO1;ENOSF1;COPRS;TMBIM4;GRHPR;MAPKAPK2;LRPAP1;PVR;SCN9A;PIGL;ENPP2;CCDC88A;ZC3H12A;RABGEF1;PIK3CD;FGD3;LRCOL1;ABCB9;G0S2;SASH3;MOXD1;CACNA2D1;CD180;UAP1L1;CDC42EP2;DOK5	-0.0963668075667422	0.185950807178328	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_103	APOBR;RHOF;ENHO;GPR4;ADARB1;MVK;TMOD1;BAMBI;SLC25A15;MEX3B;POLR2K;MYO1C;HACD2;KLF9;REXO2;ARGLU1;ARFGEF1;NRTN;SPATA5;NELFB;RAB8B;PDGFB;IFT43;GLIPR2;CERCAM;CAND2;LRRC39;CD37;MLKL;APOBEC3G;HIVEP3;HOXB2;LEF1;VWA5A;TMEFF1	-0.0757615424959974	0.208760110702012	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_104	AMPD3;FRY;AGPAT4;ZSWIM4;CLEC4A;BIRC3;FBXO32;ZMYM6;TTPA;ZFP90;ZNF410;CNTRL;MBD6;CSRP1;HIST1H1C;TRIP12;MARCKSL1;CDC42EP2;SNN;GFOD1;NUP58;EXD3;PSKH1;PFKP;NQO1;ANO3;ZNF502;ANTXR1;PLAU;FAR1;SSPN;ST6GALNAC3;ANKRD37;TNFAIP8L3;TRPC1	-0.110160546973739	0.268130016602545	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_105	ADAM8;ACSM3;EGR2;NRN1;VPS37C;CRYBG1;NFASC;ULK4;AASS;ADGRD1;STK40;STAT5B;STYX;ABHD2;PHYH;LRPAP1;FKBP8;FAM131A;TEF;LRRC14;NOTCH1;NSDHL;GRK5;CCL4;SLC28A1;LRRC4;BAALC;ABCB4;ST14;FUT8;DLL4;LAX1;THEMIS;HELB;ZNF154	-0.0653144704887007	0.183631016797449	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_106	ARHGAP10;PTGIR;SIGLEC9;LRP12;CSF3R;THBD;CHML;BCHE;ATF3;ULK2;MED4;FAM193B;TXNDC15;PDK4;MACF1;VAMP8;OCLN;GGACT;PPP1R26;S100PBP;PBX3;FRK;SLC2A9;CCL4;EVI2A;SPRED3;OPHN1;MET;BICDL1;ATP10A;CXCL6;RARB;RRM2;ENHO;RSAD2	-0.0340809585117015	0.221226443397776	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_107	ITK;TACC3;B3GNT5;HOXB2;GPR132;ZNF331;P4HA2;MKI67;METRNL;ZC2HC1A;RUFY1;NUB1;KIDINS220;KLF6;HTRA1;MYO1B;AGO2;BAG4;B9D1;DUSP7;RAB17;TGFBR3;RHPN2;PTGIR;CD2;FXYD3;RAB38;ACMSD;KCNE4;SRD5A2;MAP3K12;FGF21;VPS37C;IL7;SLC22A31	-0.00525835068614708	0.202245550275853	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_108	FUT11;ANKRD44;PPP1R3G;THSD7A;SLC22A18AS;HK1;ARAP2;HSF4;EMILIN1;OBSCN;TMEM109;TPST2;FLCN;ADAR;TNIP1;DAP;VASH1;ALKBH4;CENPC;LUZP1;KIAA0319L;PDZK1;ASAP2;ALOX5AP;HSPA6;CNR1;CYB5D1;COL14A1;SAMD9L;PTPN7;CD33;FMO2;IFT172;SLIT2;ARRDC5	-0.114789840535286	0.284405420175683	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_109	SEMA4D;SGCE;NFAM1;RTN1;LFNG;ITPKB;RARRES1;ACSS1;LACTB2;GDPD5;HDAC1;PVR;HACD2;ENO1;MTCH1;SCARB2;AGMAT;GLMN;ANO10;TTLL3;DHRS1;ADGRF5;SPRY2;PDGFRA;SMIM3;CCR10;C6orf141;NEDD9;ARHGAP30;CCDC88C;RRAD;RAPGEF3;DCHS1;EPPK1;ZNF624	-0.0612824228800362	0.183744720903317	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_110	APOBEC3G;LMOD1;SLC2A5;CACNA2D1;NCS1;BIRC3;NEXN;CYYR1;MASP1;RERG;SLC43A3;SETD1B;PRKAB1;NUCB1;APOL6;MYO1B;METTL7B;FBXL19;SAYSD1;SH3BP5L;FN3K;B3GAT3;ITGAL;NCF4;CACNA1H;ITGA8;GPR158;CHSY1;PBX1;CYP7A1;ABCA9;SORCS2;FOXF1;ITGA2;DOK6	-0.0236206879808056	0.231385398100614	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_111	PIK3CD;ARHGAP9;GREB1;MIER2;LPAR1;KCNMA1;NIBAN1;MAP2;TTPA;CLEC4G;KHSRP;QRICH1;EIF3H;INSIG1;MPC1;FOXP1;EHD1;PDK3;LRRC57;ASAP2;ANKFY1;SHKBP1;THADA;ALOX5AP;HSPA6;ANO3;SLC51B;SLC10A1;PFKP;ROBO4;RAPGEF3;GPR4;ZBTB46;SYTL3;GCNT1	-0.0555158896284995	0.157796571847522	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_112	SEMA3F;SLAMF8;TMEM86A;MYBL2;SLCO2A1;MS4A4A;HIC1;MOGAT2;CRIM1;ALPK2;GGA1;LRCH4;UBR2;TUFM;PPP2R1B;EXT1;TRIM24;HINFP;GLCCI1;S100PBP;CACUL1;AR;RRP7A;HCK;HELLS;TUB;NEIL3;SERPINB9;TNFRSF11B;TNFRSF25;FAR2;CLIP3;FOXF1;PDE3A;INAVA	-0.0980835050424108	0.218770114373645	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_113	VGLL3;SLC6A6;PDZRN3;PTGER2;ADA;CD93;GIMAP1;MFSD11;HJV;SPINT1;ANKLE2;VDAC1;ISOC1;DDX5;HNRNPUL1;NUCKS1;FST;ZNF438;EZH2;PIP4P1;MAP3K5;TMEM65;IL17RB;NDUFA4L2;ECM1;ANKRD13B;PRRT1;AMDHD1;FGR;TOP2A;LAX1;PYROXD2;DTX3;TCF21;SIGLEC7	-0.0663327949394785	0.241296218113913	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_114	CKB;FGD3;KDM8;HSPA12B;MXRA5;BTN3A2;CD48;SLC25A43;CTPS1;EGFL8;EIF3J;HIBADH;NISCH;EIF5;EIF3B;CAPZB;CREBRF;MYRIP;SNTA1;PARVB;TERF2IP;DNAJB14;PDZK1;FMOD;PIK3R5;CCDC154;NEFH;METRNL;TMEM47;SAMD9;VDR;CACNA2D1;LOXL4;BCL6B;MORN4	-0.0776960279201164	0.200239916513178	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_115	ITM2A;TP53I11;P2RX7;CSPG4;LOXL4;DOCK2;SEPTIN1;GPX7;PGD;ADGRG7;COQ8A;NUB1;ZNF24;SLC40A1;RAPH1;HIPK2;FRMD4A;ZCCHC4;PRUNE1;SNX30;ARPC1A;CFHR4;GFOD1;TNFSF13B;CCND2;C8orf34;EML6;PSAT1;CAVIN3;S100A8;RHBDF1;LIF;PIP4P2;SH3RF3;PPP2R3A	-0.0148521535085241	0.172543199531285	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_116	CHRNA4;RENBP;OSBPL5;STEAP2;CSGALNACT1;KANK2;P4HA2;FUT4;PPP1R9B;LDOC1;UBE2Z;KMT2D;VDAC2;ITM2B;SEC11C;NRBP2;KLF10;ATAT1;ARHGEF5;FAM49B;VPS45;PDGFB;DUSP7;LRRC25;SELPLG;FOXL1;TMEM163;EPHX2;GIMAP1;HIC1;SEC31B;CRACR2A;ATP8B4;FCGBP;SAPCD2	-0.0987237844239697	0.200994417801017	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_117	TESC;NR4A2;CHST1;KLRG1;PGF;ZDHHC9;NPR2;MKI67;H3F3B;CRACR2A;MTIF2;PLSCR4;ZNF410;ETS2;PGM1;SMIM14;PEAK1;FOLH1;SLC19A1;SRGAP1;CBX4;LMO2;PSKH1;CD300A;RASA3;MCF2L2;SCUBE2;CYP4A11;BICDL1;PLXDC1;CD300LF;LAX1;CSGALNACT1;B3GNT5;OXCT1	-0.0608838773395945	0.189327565550959	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_118	NFASC;PLCB2;SACS;STEAP2;FHOD1;MICALL2;MMP11;GPSM1;AK4;SLIT3;CDK13;STK38L;MCRIP1;TGOLN2;ATN1;CALU;KLF15;ABCA10;HELQ;PDZK1;NUP58;SNHG32;TFCP2;IKZF3;SH3PXD2B;SLC4A5;DUOXA2;COLEC11;MLKL;GAS1;GNA14;YPEL1;TEK;ADGRD1;XRCC3	-0.107547314147336	0.301782204567518	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_119	FAP;TBC1D10C;TMEM91;CARD9;NFKBID;REPIN1;ELK3;RAD51B;TMEM97;TMEM71;UBR5;POLD2;NET1;ARRDC3;RTN4;NDUFC2;SMTN;FANCL;TYSND1;LMTK2;SIRPA;SHKBP1;KDM5B;CD72;CMTM7;EFCC1;STAG3;PMP22;KIRREL1;GPR65;NOVA2;LAX1;TBXA2R;KPNA5;ZNF423	-0.0739760366526839	0.177168030910695	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_120	SRPX2;TRPS1;ADPRH;LRRC27;KCNK6;TNFSF14;KRT23;LRRK1;SLA;VDR;ABCA6;SWAP70;YKT6;RHOC;LAP3;EXT1;PACSIN2;SLC26A6;IRF6;TBC1D16;APOL3;ARL15;LRRC14;CD96;ANK3;ANKRD34A;FREM2;FHL2;ZNF83;CYP7A1;CD5;CENPU;ABCA7;TMEM91;LINGO1	-0.108379377152213	0.266423503780108	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_121	ZNF83;SMIM3;NBPF20;PAMR1;LILRB1;ZNF394;SLC2A1;GORAB;SERINC2;KCNJ5;LRRC47;SMARCA1;CLSTN3;CFLAR;PER1;YWHAZ;DMGDH;GPD1L;ASB1;TRIM5;FADS1;ODC1;H2AFY;TAGAP;BACE2;SLCO1A2;ZNF214;ABCG5;UTY;FBF1;IDO1;ST6GALNAC3;BTK;PTGS1;DOK6	-0.00605684042888763	0.179199874221034	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_122	RHOF;TP53I11;NFAM1;ARMCX2;MT1M;LIPC;PAPLN;EFCAB2;TMEM147;DIPK2B;TXNDC15;KIAA0100;SUZ12;CREG1;MYLK;CTSH;PIM1;AMN1;ZNF322;IGFLR1;ACIN1;ATP6V0A2;DNAJB14;S1PR3;ADAMTS4;POU5F1B;SCN4A;SLC15A3;GPR88;CCDC3;S100P;SIRPB2;RIMKLB;CLRN3;C2orf92	-0.0606466545820784	0.182997189506182	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_123	FUT8;TRAF3IP3;TMEM86A;AP4S1;PLA1A;ABL2;GABBR1;MAP2;NOTCH3;HOXB3;REPS1;MTA2;PLA2G12A;GABARAP;MAPKAPK2;HERPUD1;OCLN;ADAT2;SPATA5;ATP6V0A1;NCOA3;ARL15;RBM38;HOMER3;SYK;TMEM108;SPRY3;CHSY1;NRG1;TM6SF1;HOXB2;KCNQ1;UAP1L1;CASTOR1;TMIGD3	-0.128482304414676	0.233167449055241	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_124	ATP10A;CD72;JAG2;ASPA;NPR1;DCAF10;GNG2;SH2D3C;ACSM2B;CSPG4;POLR2K;SWAP70;TRIM24;ADAR;MTDH;GLYCTK;MYH10;NBPF20;AIFM2;PIP4P1;MICAL2;TTC14;FAM49A;ECM1;NPR2;CCL22;CCNJ;GPT2;BCAT1;ACAP1;STMN3;STMN2;GXYLT2;FOXM1;PLCH2	-0.0939793768955123	0.179950613605356	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_125	SAMD9L;AFAP1;RASL11A;HMMR;LILRB1;DNASE2;FGD3;SCARF1;LGR4;HIVEP3;HNMT;PRPSAP1;STX2;TOMM7;PDIA6;ECHDC2;BID;DCUN1D2;LYNX1;UNC93B1;UBE2A;MPV17L;ADGRF5;DEF6;ALOX5AP;CTRL;HOXB7;CAVIN1;GZMA;HIC1;NRN1;USP17L3;NFAM1;ARMC9;TNFAIP8L2	-0.0902935764057736	0.177752625668374	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_126	TTC36;SLCO3A1;CFP;TSPOAP1;PCED1B;CSF2RA;ELK3;C5AR2;FDPS;ACE;CBFB;MYO1C;ISOC1;XBP1;STT3B;HNRNPU;MCM7;CDC42EP2;TTBK2;ATAD2B;PI4KA;BTN3A1;FAM241A;COL8A1;COL16A1;PTCRA;ERP27;CCDC80;SMIM3;SLCO1B3;MCUB;MCTP2;VPS37C;NGFR;HENMT1	-0.0779960070787517	0.264391100966328	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_127	KSR1;BACE2;NPNT;CSPG4;VPS37C;MICALL2;FUT8;CLEC10A;LIX1L;ASRGL1;CCDC12;MCMBP;MGRN1;PRKACA;ATOX1;LCP1;SLC25A30;TOR2A;LIG4;GMPPB;ARPC1A;IRGQ;PPP5C;CD38;RARRES1;GALNTL6;TIFAB;TMEM97;MARVELD1;TMEM51;PDZRN3;TNFRSF6B;RUBCN;STON1;CACNB3	-0.120275972587048	0.21537579093186	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_128	NRG1;NDUFA4L2;BTBD19;LRRC27;PFKM;MFGE8;UTY;GGT7;CHST11;LRMP;SLC16A1;ADAM10;GTPBP1;HSPA8;SLC38A10;GLYCTK;VASH1;WDR25;PLCB3;DUSP7;ARPC1A;KIAA1522;GFOD1;ITGA9;COL16A1;PLLP;ZSCAN5A;TMEM97;TRAF3IP3;MYO1G;INKA2;CGAS;PALM;ABCA10;MMS22L	-0.0761327100450649	0.223817166699337	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_129	PDE4B;OAS3;SYNM;KCNQ1;CCDC9B;FCHO2;SPART;VAV1;IMMP2L;CLEC4G;ZNF410;BCAR1;NQO2;PRDX2;PRDX6;HSD17B11;KIAA1217;CNNM4;TNRC6C;TM2D2;RCC1L;TBC1D16;CISH;LMOD1;RARRES1;AMH;CCDC13;DNAJA1;PLAU;PTAFR;FMO2;FKBP1B;FHL1;CD5;CD40LG	-0.0966242554157577	0.181742405301713	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_130	ARHGAP9;S1PR3;SCN9A;LDLRAD3;PPP1R3G;XDH;SOX18;DIXDC1;VCL;FAM167B;DNAJA3;RCN1;ARSA;ZYX;NDUFC2;SMAP2;FAM50A;CNNM4;RABEP2;FBXO31;HECA;MEF2C;TCEAL9;CD5L;HCK;VANGL2;ZMYND12;DIO1;GZMK;GLIS3;THSD7A;HSPB2;HELB;KLRD1;SCNN1D	-0.038577989121401	0.175809528846066	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_131	LRRC25;SEMA4G;P2RX7;DLL4;INAFM2;SLC4A7;TBX2;PAIP2B;CDC42EP1;HAGHL;USP16;ZFAND2B;RCN1;EEF1B2;TCIM;GLUD1;SGK3;LACC1;LRIG2;ARL15;TAOK2;LUZP1;CCDC93;TGFB3;SLC6A6;AMH;NEK11;PKM;SEMA4D;RCAN2;CD300LF;CC2D2A;THEMIS;OSBPL5;HMGN5	-0.0836275218403734	0.240543589961335	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_132	ARHGAP30;GIMAP1;ZNF438;TCF7;IGF2BP3;MICALL2;CD8A;CGREF1;AMACR;ZC2HC1A;PSMA4;AFG3L2;CLSTN3;TOMM7;MAGED2;CCDC50;TAP2;FCSK;ANXA9;ARL15;TOP1MT;CAVIN2;CEP120;COL16A1;IYD;MCF2L2;PDGFRL;IL7R;NR4A3;SP140;LDLRAD3;NEURL2;DAAM2;TAF11L6;KLHDC7B	-0.0875844788440442	0.229125909814588	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_133	CD38;CD48;DDTL;HAGHL;GPR132;SLC51A;UTY;TMEM51;AK4;CES4A;PNRC2;PEAK1;PRKAB1;SLC38A2;CRYL1;FBXO7;RHOG;AFF3;GORAB;TGFBR3;VMA21;HERC3;PPP1R14B;KRT23;ADAM19;NPBWR1;DBH;PMP22;DOCK11;ROBO4;TGFB2;GRAP2;KDM8;IGFBP6;TMIGD3	-0.0666384938638174	0.169821312666504	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_134	VNN2;MLIP;IQSEC2;NMNAT3;SPN;SNTB2;OLFML2B;HSF4;CHST11;FCHO1;TSN;VPS26B;STRN4;LASP1;CTDSP1;ARGLU1;BCL2L11;IL7;POLD3;COG7;DDX39A;NSDHL;BRD9;DOCK11;JAK3;CCR10;LRAT;EMILIN1;HEYL;FAM78A;P2RY8;IGSF21;PLA1A;SEMA4A;TRIM31	-0.0989719248652621	0.220099319828875	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_135	GZMK;NRG1;KNTC1;RETREG1;MNDA;ZNF394;ADAMTS10;MORC4;NPDC1;HHIP;VWA8;MLLT1;SZRD1;ANXA2;HSD17B11;CTTN;EPB41L4B;IFT122;FDX2;MRNIP;SART1;IL17RB;USE1;SEPTIN1;MYO5A;C6orf141;SLC51B;DMGDH;CYP21A2;SP140;SULT1C2;ADGRE2;LY9;CXCL14;CEP112	-0.0767831369378293	0.190823241872633	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_136	TESC;KIF12;SYTL3;MCUB;GBGT1;SHROOM1;LAMA2;GGT7;RCN3;CC2D2A;KHSRP;MOGS;PNRC2;CD81;RAB13;SUMF2;SMARCA1;CLRN3;SPATA5;KRI1;SYNRG;PIP5K1C;TMEM65;CCL20;CLEC7A;LAMP5;LRGUK;LTBP4;TNFRSF11B;C5AR2;HK2;LPL;PDGFD;REC8;GRIA3	-0.0580125413361927	0.259834291608546	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_137	TOP2A;HSPB8;ADPRH;COL8A2;MAP3K7CL;GPCPD1;SEMA4D;DDX60;AKR1C4;SIRPB2;TASOR2;MOGS;PEX13;ETFB;NDUFC2;HADHA;TRIM24;SNX11;MEGF8;TTC14;MICAL2;PPP1R14B;INAFM1;CACNA1H;LTB;GIPR;SUMO4;GNMT;TNC;SP140;ZFPM2;CENPU;UAP1L1;ELFN1;TMEM82	-0.0139217084709848	0.199096422062489	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_138	PPP1R3C;SLC10A3;FOXF1;MIER2;SEMA3C;KCNMA1;SELPLG;MKI67;ARHGEF26;ZNF671;MMAB;NR5A2;USP14;PTTG1IP;NDUFA1;SEC11A;SRXN1;SSBP4;GPSM1;PIP5K1C;YTHDF3;INPP5D;RPA1;FMOD;CD5L;SMIM6;PINLYP;CHSY1;FABP4;JARID2;ZNF124;UHRF1;KIAA0895L;DDTL;YJEFN3	-0.014875141260107	0.184985622091992	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_139	GPR88;CYP21A2;TOR4A;RAPGEF3;SLC17A1;TMEM204;NCF4;NUMBL;HINT1;RARB;EPRS;TRIM24;MTA2;LGALS3BP;ATOX1;SLC38A10;ADGRG6;HERC5;MARK4;RBM26;ERAP1;LIMK1;KMT5A;SAMSN1;SAMD9L;POU5F1B;CBLN1;GPR183;CD96;APOBEC3G;PRR5L;CD33;EPHA3;RIPOR2;MS4A4E	-0.0768923496284141	0.183049223066407	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_140	TAGAP;DMPK;OBSCN;PGM2L1;ELF4;RRS1;RAMP2;CEP170;TKT;UHRF1;ENOSF1;MCM7;FCHSD2;CNN3;INF2;SMIM14;HIBADH;BAG4;GGT7;WIPI1;HCFC1R1;SOCS5;HERC3;AKR1B10;TSPAN8;LHX9;TTC26;ALOX5;PPP1R3C;C5AR2;SLIT3;CEMIP;PREX2;APH1B;FOXQ1	-0.0504227713948325	0.233364297701112	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_141	AMPD3;PBX1;RASL11A;SLAMF7;HKDC1;GLS;OSBPL3;SCARF1;KIF1C;CCDC40;MED15;RHBDD2;TIMM23;SEC31A;FAM120A;HIPK2;ACACB;IFT122;NEMP1;PIP4P1;MICAL2;AP5Z1;MARF1;EVI2A;DRAM1;SLC6A11;C19orf38;CPVL;FBXO32;HSPA2;TEAD4;TNFRSF6B;PIP4P2;GXYLT2;ZNF549	-0.124653392929337	0.200735655604596	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_142	SOX18;FRZB;STC2;THSD7A;SPSB2;GCKR;PPP1R3C;SZT2;PNKD;XXYLT1;JOSD1;SMAD5;IMP4;VMP1;ETS1;SLC38A10;NQO2;TMEM91;MEGF8;NELFB;NES;TRIP10;BRPF3;NDUFA4L2;NFATC1;CCNJ;HOXD8;ACOT12;TMED3;IL33;NOVA2;AIF1L;PLA2G5;CLRN3;TMIGD3	-0.0314288432785435	0.287859439144824	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_143	PAPLN;OLFML2B;TMEM86A;CGAS;LOXL4;CD36;KRT23;KIAA0586;HJV;ALDH1A3;TMEM109;POLR2F;KIDINS220;H3F3A;IL1R1;EGR1;FBXW4;ZNF180;B9D1;DCK;ATXN7;TRIM5;SNX30;NR4A2;ERICH5;FAM110D;SCUBE2;G0S2;APOBEC3G;BIN2;CACNA2D1;DLG2;KNTC1;GJC1;CDC45	-0.0632332524394971	0.208267145060907	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
