input_id	analysis_id	script	input_expression	identity	sha256	classification	included_file	upstream_script	public_source	reason	status
INCLUDED_S06_01	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S06_01.tsv	derived_data/publication_source_tables/S06_01.tsv	c21800a66b784d2841e31bf5f84e4f7072f6319f7e4f6b4445091a448043a441	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S06_01.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S06_02	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S06_02.tsv	derived_data/publication_source_tables/S06_02.tsv	1e0714ee7a88ef9eecd64db88650ddc77b215b211eefec527c263cdaca8d2087	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S06_02.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S06_03	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S06_03.tsv	derived_data/publication_source_tables/S06_03.tsv	501a5189e5f7513c0dc1b0e90be01bf290b3bc798260b5dc71aead3bee25e67c	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S06_03.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S06_04	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S06_04.tsv	derived_data/publication_source_tables/S06_04.tsv	df5487be52f020825a3944665f8272fec82fd9397b4a84ba2834caf06d6d0e63	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S06_04.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S06_05	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S06_05.tsv	derived_data/publication_source_tables/S06_05.tsv	38dc61ca9eed6be00ceda3257185448b0e656fc053f10291b53f20e8bbd73cf2	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S06_05.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S06_06	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S06_06.tsv	derived_data/publication_source_tables/S06_06.tsv	a451d51c17fbafd7b9b36151e684eb0e877ac7888f7eab1924c375e823abd817	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S06_06.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S06_07	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S06_07.tsv	derived_data/publication_source_tables/S06_07.tsv	7cdc9aff19713c3d5d3bbfd6df5edba360d69a55dfc8d219041140c67e9998db	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S06_07.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S06_08	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S06_08.tsv	derived_data/publication_source_tables/S06_08.tsv	0690c5a105b8352680ee595fc9469d220a4d673998fd211a82665dbcf1e7235d	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S06_08.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S09_05	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S09_05.tsv	derived_data/publication_source_tables/S09_05.tsv	25d1d5e4078a83b70727a6fb244521f2f250e956ffc22097aa777704c7369cdd	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S09_05.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S10_01	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S10_01.tsv	derived_data/publication_source_tables/S10_01.tsv	fe68342ad062b591938ab619ba2f48f972ad10a87e5436b8608d9606f6aea767	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S10_01.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S10_03	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S10_03.tsv	derived_data/publication_source_tables/S10_03.tsv	4461806318324b217e07a36c7a15b7b9f2a2650f34046542c839cad4bf0d4071	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S10_03.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S10_04	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S10_04.tsv	derived_data/publication_source_tables/S10_04.tsv	a3523750d6ede33f967f75ddb6bc4a051e675e199665f48ee1001fb366523b2e	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S10_04.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S11_03	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S11_03.tsv	derived_data/publication_source_tables/S11_03.tsv	ff8be9686eb0e151b1e820f9dfc05c557302b985471c2bcdb7e97dcb58aeff7e	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S11_03.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S11_04	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S11_04.tsv	derived_data/publication_source_tables/S11_04.tsv	a234eb40472e605fc899afc476f6bace69371ce88db9dd80ef65846dbadf4845	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S11_04.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S11_07	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S11_07.tsv	derived_data/publication_source_tables/S11_07.tsv	48c9fcbb1d0bd6289958a9d1183fc1d945b5327f92686d1889f456ef3b4c13ba	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S11_07.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S11_08	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S11_08.tsv	derived_data/publication_source_tables/S11_08.tsv	c51fa59d241776ba383795be09665baeff6c0d79db0f6a82cca5ef8038f9d36a	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S11_08.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S11_10	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S11_10.tsv	derived_data/publication_source_tables/S11_10.tsv	fcea3cfd53838afa10fe73df671494e5757d661eedf1060e50be5baba28adc0e	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S11_10.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S11_11	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S11_11.tsv	derived_data/publication_source_tables/S11_11.tsv	79cec6780fdd5b3d3ceea1ce2a073cd7480ba5460091adb9b5447cc89003a69b	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S11_11.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S11_12	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S11_12.tsv	derived_data/publication_source_tables/S11_12.tsv	e479f679c658a23307fe1edde5298fc29f4f31630281110973a257fb11919cf1	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S11_12.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S12_01	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S12_01.tsv	derived_data/publication_source_tables/S12_01.tsv	3e6a84f408c5e3f42c4386f3172ad0fc80d02387dd0e84291b18f24e23bcf8df	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S12_01.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S12_02	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S12_02.tsv	derived_data/publication_source_tables/S12_02.tsv	a9be0632be1ea39c19b2e3826858c3bb785d81bc7bafc3afeec76dda06320dea	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S12_02.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S12_03	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S12_03.tsv	derived_data/publication_source_tables/S12_03.tsv	feb9e5ea8b7254f3ff8a1538005d900a2be4e827baa41d5824e781fce6da61e4	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S12_03.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S13_02	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S13_02.tsv	derived_data/publication_source_tables/S13_02.tsv	ad210120deff2f6567825e90688ade7ef37971c7d22327ea5213601176f0a631	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S13_02.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S13_03	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S13_03.tsv	derived_data/publication_source_tables/S13_03.tsv	633c059412341e4a2ebda8e3d3ac9ebe3d1ca09db7520e0919a0c3a42cb71117	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S13_03.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S13_04	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S13_04.tsv	derived_data/publication_source_tables/S13_04.tsv	61e46155c1ac04c0b44fea541ac4a304e240e30677a9a2058128efd9d2331da4	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S13_04.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S14_01	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S14_01.tsv	derived_data/publication_source_tables/S14_01.tsv	5cb684d8849355ca01b95792a2c934781e4b7d9c93eec4b8b53794114ba15b98	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S14_01.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S14_02	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S14_02.tsv	derived_data/publication_source_tables/S14_02.tsv	677e10da928c33d64e9111182cccd7b8982447f5021c11dc64ee59021238f9f2	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S14_02.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
INCLUDED_S14_03	PUBLIC_TABLE_PACKAGE	scripts/utilities/verify_release.py	derived_data/publication_source_tables/S14_03.tsv	derived_data/publication_source_tables/S14_03.tsv	0031c83a37bea203089c47e4f0e972baac9d37b73728fbd7d8872fe93a268c57	REDISTRIBUTABLE_DERIVED	derived_data/publication_source_tables/S14_03.tsv		derived_data/manifests/SOURCE_TABLE_BINDINGS.tsv	Exact aggregate publication table retained byte-for-byte from rc1. This classification does not establish its upstream computational closure.	INCLUDED_INTEGRITY_VERIFIABLE
